blocks_file,start,dur,rest,mult_problemB,mult_options,stim_trial,mult_stim,type,ProblemSize,InterferenceLH,InterferenceLevel,mult_type,corrRESP,blocks_set.thisRepN,blocks_set.thisTrialN,blocks_set.thisN,blocks_set.thisIndex,TRIALS.thisRepN,TRIALS.thisTrialN,TRIALS.thisN,TRIALS.thisIndex,timer_loop.thisRepN,timer_loop.thisTrialN,timer_loop.thisN,timer_loop.thisIndex,WAIT_TEXT.started,WAIT_TEXT.stopped,scan_start_trigger.keys,scan_start_trigger.rt,scan_start_trigger.started,scan_start_trigger.stopped,MAIN_SCREEN.started,MAIN_SCREEN.stopped,Block_Text.started,Block_Text.stopped,asterisk500ms.started,asterisk500ms.stopped,mult_question_text.started,mult_question_text.stopped,equal_text.started,equal_text.stopped,blank250_text.started,blank250_text.stopped,Mult_OPTION.started,Mult_OPTION.stopped,Mult_YN.started,Mult_YN.stopped,Mult_Resp.keys,Mult_Resp.corr,Mult_Resp.rt,Mult_Resp.started,Mult_Resp.stopped,Strategy_Q.started,Strategy_Q.stopped,Strategy_Option.started,Strategy_Option.stopped,Strategy_RESP.keys,Strategy_RESP.rt,Strategy_RESP.started,Strategy_RESP.stopped,jitters.started,jitters.stopped,resting_text.started,resting_text.stopped,countdown_timer.started,countdown_timer.stopped,participant,Date of birth (DD/MM/YEAR),gender,Testing Date (DD/MM/YEAR),session,handedness,date,expName,psychopyVersion,frameRate
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.6543095369998,None,329.6543095369998,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.6554037200003,None,330.6554037200003,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,10,7.5,4.1,6 x 5,36,14,5 x 6 = 36,large-sized_low-interference,large-sized,low-interference,6,IncorrectRESP,d,0,1,1,1,0,0,0,0,,,,,,,,,,,,,331.65659755900015,None,341.67876229600006,None,342.1536878780007,None,344.1551642579998,None,344.9053167260008,None,345.1537581540015,None,345.1537581540015,None,d,0,0.7200586239996483,345.1537581540015,None,345.9053122240002,None,345.9053122240002,None,d,0.088647495,345.9053122240002,None,346.02181471400036,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,21.6,7.5,7.2,2 x 6,10,6,6 x 2 = 10,small-sized_low-interference,small-sized,low-interference,3,IncorrectRESP,d,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,350.1218211230007,None,350.6217400229998,None,352.6217328769999,None,353.3717155049999,None,353.6221471530007,None,353.6221471530007,None,d,0,0.6917373770011181,353.6221471530007,None,354.3380485329999,None,354.3380485329999,None,d,0.087933786,354.3380485329999,None,354.4547101870012,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,36.3,7.5,13.8,6 x 7,42,23,7 x 6 = 42,large-sized_high-interference,large-sized,high-interference,22,CorrectRESP,a,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,361.65558948200123,None,362.15558890800094,None,364.1553906019999,None,364.9056953640011,None,365.15540652300115,None,365.15540652300115,None,a,0,0.6704905509996024,365.15540652300115,None,365.8555858360014,None,365.8555858360014,None,d,0.13041485599933367,365.8555858360014,None,366.00522217599973,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,57.6,7.5,3.7,3 x 7,21,11,7 x 3 = 21,small-sized_high-interference,small-sized,high-interference,13,CorrectRESP,a,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,379.8047156850007,None,380.30365424000047,None,382.30518241000027,None,383.05505356400135,None,383.30531769200024,None,383.30531769200024,None,a,0,0.6246814419992006,383.30531769200024,None,383.95476083200083,None,383.95476083200083,None,d,0.16714828000112902,383.95476083200083,None,384.15524410800026,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,68.8,7.5,7.8,2 x 7,12,1,7 x 2 = 12,small-sized_low-interference,small-sized,low-interference,4,IncorrectRESP,d,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,387.85476201799975,None,388.35490854400086,None,390.3551543100002,None,391.10534493200066,None,391.3555519040001,None,391.3555519040001,None,d,0,0.6303871340005571,391.3555519040001,None,392.0047963190009,None,392.0047963190009,None,d,0.07711094,392.0047963190009,None,392.104217,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,84.1,7.5,8.6,3 x 9,24,19,9 x 3 = 24,large-sized_high-interference,large-sized,high-interference,9,IncorrectRESP,d,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,399.90561473300113,None,400.4040314,None,402.4051360459998,None,403.15542821000054,None,403.4063630210003,None,403.4063630210003,None,d,0,1.2195228000000498,403.4063630210003,None,404.6555296130009,None,404.6555296130009,None,a,0.6824967390002712,404.6555296130009,None,405.3555653980002,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,100.2,7.5,3.3,4 x 6,24,10,6 x 4 = 24,small-sized_high-interference,small-sized,high-interference,12,CorrectRESP,a,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,413.9552129350013,None,414.45509093000146,None,416.45527025200136,None,417.20522555500065,None,417.45382836499994,None,417.45382836499994,None,a,0,0.5719548859997303,417.45382836499994,None,418.05486866700085,None,418.05486866700085,None,d,0.43502142099896446,418.05486866700085,None,418.52165493699977,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,111,7.5,6.3,9 x 2,16,2,2 x 9 = 16,small-sized_low-interference,small-sized,low-interference,7,IncorrectRESP,d,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,421.8213476710007,None,422.3217449140011,None,424.32168926600025,None,425.07191358599994,None,425.32047982600125,None,425.32047982600125,None,d,0,1.137374803000057,425.32047982600125,None,426.48831549200077,None,426.48831549200077,None,d,0.3536828690012044,426.48831549200077,None,426.8707287040015,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,124.8,7.5,3.1,6 x 6,30,13,6 x 6 = 30,large-sized_low-interference,large-sized,low-interference,4,IncorrectRESP,d,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,433.1723605,None,433.67199167299987,None,435.67228587499994,None,436.4223542670006,None,436.6730472400013,None,436.6730472400013,None,d,0,0.544906497,436.6730472400013,None,437.2409477990004,None,437.2409477990004,None,d,0.088874948,437.2409477990004,None,437.3547357000007,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,135.4,7.5,2.7,5 x 4,16,8,4 x 5 = 16,small-sized_high-interference,small-sized,high-interference,8,IncorrectRESP,d,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,440.4557071950003,None,440.9547083430007,None,442.95515681100005,None,443.7050657710006,None,443.9551776790013,None,443.9551776790013,None,d,0,0.5027113080013805,443.9551776790013,None,444.4882080340012,None,444.4882080340012,None,d,0.073792614,444.4882080340012,None,444.5881723070015,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,145.6,7.5,5.1,5 x 5,25,3,5 x 5 = 25,small-sized_low-interference,small-sized,low-interference,3,CorrectRESP,a,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,447.28851734900127,None,447.78815285900055,None,449.78817429100127,None,450.53857548199994,None,450.7877197,None,450.7877197,None,a,0,0.598265522,450.7877197,None,451.4050628,None,451.4050628,None,d,0.1490015340004902,451.4050628,None,451.5711774170013,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,158.2,7.5,2.9,7 x 7,56,18,7 x 7 = 56,large-sized_low-interference,large-sized,low-interference,7,IncorrectRESP,d,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,456.67178505800075,None,457.1703733710001,None,459.17177923800045,None,459.92172815100093,None,460.17098514700047,None,460.17098514700047,None,d,0,0.5188921600001777,460.17098514700047,None,460.72028753500126,None,460.72028753500126,None,d,0.073613006,460.72028753500126,None,460.8213665710009,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,168.6,7.5,5.7,3 x 6,15,7,6 x 3 = 15,small-sized_high-interference,small-sized,high-interference,8,IncorrectRESP,d,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,463.72201354699973,None,464.2203780529999,None,466.2221281350012,None,466.9694174870001,None,467.21450302999983,None,467.21450302999983,None,d,0,0.65941527,467.21450302999983,None,467.9058139,None,467.9058139,None,d,0.11218092700073612,467.9058139,None,468.0385047400014,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,181.8,7.5,3,2 x 8,16,5,8 x 2 = 16,small-sized_low-interference,small-sized,low-interference,7,CorrectRESP,a,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,473.7389108820007,None,474.23892967400025,None,476.23865742700036,None,476.9885645100003,None,477.23856924600113,None,477.23856924600113,None,a,0,0.7473787639992224,477.23856924600113,None,478.00458402700133,None,478.00458402700133,None,d,0.23737354799959576,478.00458402700133,None,478.2725398,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,192.3,7.5,5.9,5 x 9,45,15,9 x 5 = 45,large-sized_low-interference,large-sized,low-interference,6,CorrectRESP,a,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,481.27207063100104,None,481.7716174750003,None,483.7718132150003,None,484.52172076900024,None,484.7716373050007,None,484.7716373050007,None,a,0,0.5583496219987865,484.7716373050007,None,485.35444858700066,None,485.35444858700066,None,d,0.4714462789997924,485.35444858700066,None,485.85508657300124,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,205.7,7.5,2.1,4 x 3,12,9,3 x 4 = 12,small-sized_high-interference,small-sized,high-interference,10,CorrectRESP,a,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,491.7550886879999,None,492.2548722339998,None,494.25519020200045,None,495.0051111,None,495.25505051800064,None,495.25505051800064,None,a,0,0.7229024290008965,495.25505051800064,None,496.00449384400054,None,496.00449384400054,None,d,0.8054887460002647,496.00449384400054,None,496.83850787200026,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,215.3,7.5,9.9,7 x 8,56,22,8 x 7 = 56,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,498.93869555200035,None,499.4384795020014,None,501.43784628400135,None,502.20305813600135,None,502.4559562989998,None,502.4559562989998,None,a,0,1.177977044000727,502.4559562989998,None,503.65537141999994,None,503.65537141999994,None,d,0.714635858,503.65537141999994,None,504.3884719530015,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,232.7,7.5,2.2,8 x 3,21,12,3 x 8 = 21,small-sized_high-interference,small-sized,high-interference,13,IncorrectRESP,d,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,514.2884204190013,None,514.7881286700012,None,516.7885592220009,None,517.5386485920008,None,517.7888620579997,None,517.7888620579997,None,d,0,0.5811111120001442,517.7888620579997,None,518.3878929,None,518.3878929,None,d,0.19010597200031043,518.3878929,None,518.6049697990002,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,242.4,7.5,7.9,9 x 9,81,16,9 x 9 = 81,large-sized_low-interference,large-sized,low-interference,6,CorrectRESP,a,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,520.8050473650001,None,521.3035229850011,None,523.3051958670003,None,524.0552112220012,None,524.3049252790006,None,524.3049252790006,None,a,0,0.5050314689997322,524.3049252790006,None,524.8371025770011,None,524.8371025770011,None,d,0.4288255539995589,524.8371025770011,None,525.2879722329999,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,257.8,7.5,8.3,9 x 4,32,20,4 x 9 = 32,large-sized_high-interference,large-sized,high-interference,9,IncorrectRESP,d,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,533.1885289740003,None,533.6887580860002,None,535.6887822,None,536.4386646780004,None,536.6893306780003,None,536.6893306780003,None,d,0,1.1525758440002392,536.6893306780003,None,537.8634902520007,None,537.8634902520007,None,d,0.19442947500101582,537.8634902520007,None,538.0740271930008,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,273.6,7.5,12.1,5 x 7,35,17,7 x 5 = 35,large-sized_low-interference,large-sized,low-interference,7,CorrectRESP,a,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,546.3879728660013,None,546.8880433,None,548.8884481390014,None,549.638413,None,549.8881093190012,None,549.8881093190012,None,a,0,0.8498737350000738,549.8881093190012,None,550.7551580420004,None,550.7551580420004,None,d,0.18284184499862022,550.7551580420004,None,550.9551611000006,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,293.2,7.5,4.1,4 x 8,28,24,8 x 4 = 28,large-sized_high-interference,large-sized,high-interference,25,IncorrectRESP,d,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,563.0546785759998,None,563.5547404190002,None,565.5551063380008,None,566.3046495730014,None,566.5547693799999,None,566.5547693799999,None,d,0,0.6552292460000899,566.5547693799999,None,567.2383949680006,None,567.2383949680006,None,d,0.23542736599847558,567.2383949680006,None,567.5033039010013,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,304.8,7.5,6.7,4 x 4,16,4,4 x 4 = 16,small-sized_low-interference,small-sized,low-interference,5,CorrectRESP,a,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,571.6049602750008,None,572.1188234370002,None,574.1224487020008,None,574.8721954,None,575.1223385220001,None,575.1223385220001,None,a,0,0.6316463310013205,575.1223385220001,None,575.7705855370004,None,575.7705855370004,None,d,0.1833745900003123,575.7705855370004,None,575.9718351920001,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,319,7.5,8.5,8 x 5,40,21,5 x 8 = 40,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,582.6726172890012,None,583.1715474,None,585.1719082540003,None,585.9220264390005,None,586.1722631510002,None,586.1722631510002,None,a,0,0.5016271479998977,586.1722631510002,None,586.7050591759998,None,586.7050591759998,None,d,0.19277798799885204,586.7050591759998,None,586.9212963730006,None,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.4242405130008,None,595.4242405130008,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.4377177440001,None,596.4377177440001,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.4386642200006,None,597.4386642200006,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.4396134580002,None,598.4396134580002,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.4399009400004,None,599.4399009400004,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.4391159830011,None,600.4391159830011,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.4404472920014,None,601.4404472920014,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.4402023830007,None,602.4402023830007,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.4405452940009,None,603.4405452940009,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.4401815,None,604.4401815,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.4384703,None,605.4384703,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.4385814249999,None,606.4385814249999,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.4260662640008,None,607.4260662640008,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.4387217910007,None,608.4387217910007,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.4411186010002,None,609.4411186010002,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.4389328690013,None,610.4389328690013,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.4413580070013,None,611.4413580070013,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.4414542780014,None,612.4414542780014,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.4403287490004,None,613.4403287490004,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.4409015210003,None,614.4409015210003,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.4405191590013,None,615.4405191590013,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.4386294730011,None,616.4386294730011,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.4383703720014,None,617.4383703720014,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.4380754250014,None,618.4380754250014,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.4376238290006,None,619.4376238290006,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.4385396170001,None,620.4385396170001,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.4384493380003,None,621.4384493380003,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.4375785,None,622.4375785,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.4372119620002,None,623.4372119620002,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.4383231400006,None,624.4383231400006,None,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
block6.xlsx,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-03,05/02/2001,1: Male,15/07/2023,004,1: right,2023_Jul_15_1138,[FINAL]_fmri_multiplication,2021.2.3,59.96818088287982
